detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction
2.53125,15,Faraday dual-port,9,3.75399125906,2.85038975246,186,0,image quality,0.299596576223,0.301186467693,0.00034898420075,0.0106901020932
2.53125,20,Faraday dark-field,9,0.661739065726,0.389634941988,139,0,image quality,0.29853652995,0.300656527588,0.000465312267666,0.0106901020932
2.53125,20,Faraday dual-port,9,4.3869751207,3.33688391646,139,0,image quality,0.29853652995,0.300656527588,0.000465312267666,0.0106901020932
2.53125,25,Faraday dark-field,9,0.819941744227,0.485595175873,111,0,image quality,0.29800647121,0.300656527588,0.000581640334583,0.0106901020932
2.53125,25,Faraday dual-port,9,4.94086066257,3.76259896297,111,0,image quality,0.29800647121,0.300656527588,0.000581640334583,0.0106901020932
2.53125,30,Faraday dark-field,9,0.975475310177,0.5783588575,93,0,image quality,0.299596576223,0.302776145763,0.000697968401499,0.0106901020932
2.53125,30,Faraday dual-port,9,5.43927553076,4.13727212714,93,0,image quality,0.299596576223,0.302776145763,0.000697968401499,0.0106901020932
2.53125,35,Faraday dark-field,9,1.12844059997,0.675848966354,79,0,image quality,0.296946282495,0.300656527588,0.000814296468416,0.0106901020932
2.53125,35,Faraday dual-port,9,5.89605776007,4.5005503326,79,0,image quality,0.296946282495,0.300656527588,0.000814296468416,0.0106901020932
2.53125,40,Faraday dark-field,9,1.27893288279,0.770161967413,69,0,image quality,0.29641615251,0.300656527588,0.000930624535333,0.0106901020932
2.53125,40,Faraday dual-port,9,6.32012165558,4.82990023541,69,0,image quality,0.29641615251,0.300656527588,0.000930624535333,0.0106901020932
2.53125,45,Faraday dark-field,9,1.42704225791,0.857228014408,62,0,image quality,0.299596576223,0.304365610577,0.00104695260225,0.0106901020932
2.53125,45,Faraday dual-port,9,6.71760246024,5.11860719274,62,0,image quality,0.299596576223,0.304365610577,0.00104695260225,0.0106901020932
2.53125,50,Faraday dark-field,9,1.57285401757,0.957207048617,55,0,image quality,0.295355821258,0.300656527588,0.00116328066917,0.0106901020932
2.53125,50,Faraday dual-port,9,7.09293362901,5.43319145382,55,0,image quality,0.295355821258,0.300656527588,0.00116328066917,0.0106901020932
2.53125,55,Faraday dark-field,9,1.71644897891,1.04880772398,50,0,image quality,0.295355821258,0.301186467693,0.00127960873608,0.0106901020932
2.53125,55,Faraday dual-port,9,7.44944107968,5.70961012218,50,0,image quality,0.295355821258,0.301186467693,0.00127960873608,0.0106901020932
2.53125,60,Faraday dark-field,9,1.85790378797,1.13723659597,46,0,image quality,0.29641615251,0.302776145763,0.001395936803,0.0106901020932
2.53125,60,Faraday dual-port,9,7.78969502201,5.96690274216,46,0,image quality,0.29641615251,0.302776145763,0.001395936803,0.0106901020932
2.53125,65,Faraday dark-field,9,1.99729119859,1.23528840188,42,0,image quality,0.293234873476,0.300126563766,0.00151226486992,0.0106901020932
2.53125,65,Faraday dual-port,9,8.11573013469,6.24210230712,42,0,image quality,0.293234873476,0.300126563766,0.00151226486992,0.0106901020932
2.53125,70,Faraday dark-field,9,2.13468032865,1.32522221825,39,0,image quality,0.293234873476,0.300656527588,0.00162859293683,0.0106901020932
2.53125,70,Faraday dual-port,9,8.4291896513,6.48697074786,39,0,image quality,0.293234873476,0.300656527588,0.00162859293683,0.0106901020932
2.53125,75,Faraday dark-field,9,2.2701368957,1.40092389089,37,0,image quality,0.29800647121,0.305954862277,0.00174492100375,0.0106901020932
2.53125,75,Faraday dual-port,9,8.73142318874,6.68825661005,37,0,image quality,0.29800647121,0.305954862277,0.00174492100375,0.0106901020932
2.53125,80,Faraday dark-field,9,2.40372343406,1.50637268398,34,0,image quality,0.292174256861,0.300656527588,0.00186124907067,0.0106901020932
2.53125,80,Faraday dual-port,9,9.02355525255,6.96051287312,34,1,image quality,0.292174256861,0.300656527588,0.00186124907067,0.0106901020932
2.53125,85,Faraday dark-field,9,2.53549949494,1.59457237536,32,0,image quality,0.292174256861,0.301186467693,0.00197757713758,0.0106901020932
2.53125,85,Faraday dual-port,9,9.30653448639,7.18294536238,32,5,image quality,0.292174256861,0.301186467693,0.00197757713758,0.0106901020932
2.53125,90,Faraday dark-field,9,2.66552183137,1.65740906768,31,0,image quality,0.299596576223,0.309132726907,0.0020939052045,0.0106901020932
2.53125,90,Faraday dual-port,9,9.58116988949,7.33915427887,31,8,image quality,0.299596576223,0.309132726907,0.0020939052045,0.0106901020932
2.53125,95,Faraday dark-field,9,2.79384456895,1.75612636207,29,0,image quality,0.295885998766,0.305954862277,0.00221023327141,0.0106901020932
2.53125,95,Faraday dual-port,9,9.8481579813,7.57897426273,29,11,image quality,0.295885998766,0.305954862277,0.00221023327141,0.0106901020932
2.53125,100,Faraday dark-field,9,2.9205193641,1.86327788241,27,0,image quality,0.29005273797,0.300656527588,0.00232656133833,0.0106901020932
2.53125,100,Faraday dual-port,9,10.1081035324,7.83318223345,27,13,image quality,0.29005273797,0.300656527588,0.00232656133833,0.0106901020932
2.53125,105,Faraday dark-field,9,3.04559555053,1.93727030002,26,0,image quality,0.293234873476,0.304365610577,0.00244288940525,0.0106901020932
2.53125,105,Faraday dual-port,9,10.3615356307,8.00645343064,26,15,image quality,0.293234873476,0.304365610577,0.00244288940525,0.0106901020932
2.53125,110,Faraday dark-field,9,3.16912027516,2.01394337677,25,0,image quality,0.295355821258,0.307014245084,0.00255921747216,0.0106901020932
2.53125,110,Faraday dual-port,9,10.6089203035,8.18340646502,25,17,image quality,0.295355821258,0.307014245084,0.00255921747216,0.0106901020932
2.53125,115,Faraday dark-field,9,3.29113862434,2.09379693876,24,0,image quality,0.29641615251,0.308603141912,0.00267554553908,0.0106901020932
2.53125,115,Faraday dual-port,9,10.8506705577,8.36504265111,24,18,image quality,0.29641615251,0.308603141912,0.00267554553908,0.0106901020932
2.53125,120,Faraday dark-field,9,3.41169374115,2.17731171712,23,0,image quality,0.29641615251,0.309132726907,0.002791873606,0.0106901020932
2.53125,120,Faraday dual-port,9,11.0871544541,8.55229936004,23,19,image quality,0.29641615251,0.309132726907,0.002791873606,0.0106901020932
2.53125,125,Faraday dark-field,9,3.53082693453,2.26494839235,22,0,image quality,0.295355821258,0.308603141912,0.00290820167291,0.0106901020932
2.53125,125,Faraday dual-port,9,11.3187016678,8.74605877603,22,19,image quality,0.295355821258,0.308603141912,0.00290820167291,0.0106901020932
2.53125,130,Faraday dark-field,9,3.64857778096,2.3571465284,21,0,image quality,0.293234873476,0.307014245084,0.00302452973983,0.0106901020932
2.53125,130,Faraday dual-port,9,11.5456088665,8.94715520977,21,20,image quality,0.293234873476,0.307014245084,0.00302452973983,0.0106901020932
2.53125,135,Faraday dark-field,9,3.76498421925,2.45432343911,20,0,image quality,0.29005273797,0.304365610577,0.00314085780675,0.0106901020932
2.53125,135,Faraday dual-port,9,11.7681441579,9.15638126407,20,20,depletion,0.29005273797,0.304365610577,0.00314085780675,0.0106901020932
2.53125,140,Faraday dark-field,9,3.88008263889,2.55687302983,19,0,image quality,0.285808556342,0.300656527588,0.00325718587366,0.0106901020932
2.53125,140,Faraday dual-port,9,11.9865507949,9.37449307789,19,19,depletion,0.285808556342,0.300656527588,0.00325718587366,0.0106901020932
2.53125,145,Faraday dark-field,9,3.99390796272,2.58972217153,19,0,image quality,0.295885998766,0.311250830621,0.00337351394058,0.0106901020932
2.53125,145,Faraday dual-port,9,12.2010502858,9.44418829879,19,19,depletion,0.295885998766,0.311250830621,0.00337351394058,0.0106901020932
2.53125,150,Faraday dark-field,9,4.10649372409,2.69967838183,18,0,image quality,0.29005273797,0.305954862277,0.0034898420075,0.0106901020932
2.53125,150,Faraday dual-port,9,12.4118450203,9.67384635506,18,18,depletion,0.29005273797,0.305954862277,0.0034898420075,0.0106901020932
2.53125,155,Faraday dark-field,9,4.2178721391,2.73108890305,18,0,image quality,0.299596576223,0.316015183267,0.00360617007441,0.0106901020932
2.53125,155,Faraday dual-port,9,12.6191205029,9.73963507571,18,18,depletion,0.299596576223,0.316015183267,0.00360617007441,0.0106901020932
2.53125,160,Faraday dark-field,9,4.3280741742,2.84956537582,17,0,image quality,0.292174256861,0.309132726907,0.00372249814133,0.0106901020932
2.53125,160,Faraday dual-port,9,12.8230472603,9.98288534272,17,17,depletion,0.292174256861,0.309132726907,0.00372249814133,0.0106901020932
2.53125,165,Faraday dark-field,9,4.43712960963,2.97521510115,16,0,image quality,0.28368589292,0.301186467693,0.00383882620825,0.0106901020932
2.53125,165,Faraday dual-port,9,13.0237824817,10.2378516195,16,16,depletion,0.28368589292,0.301186467693,0.00383882620825,0.0106901020932
2.53125,170,Faraday dark-field,9,4.5450670988,3.00826574373,16,0,image quality,0.292174256861,0.310191826006,0.00395515427516,0.0106901020932
2.53125,170,Faraday dual-port,9,13.2214714342,10.3048693919,16,16,depletion,0.292174256861,0.310191826006,0.00395515427516,0.0106901020932
2.53125,175,Faraday dark-field,9,4.65191422411,3.14414009172,15,0,image quality,0.282093644556,0.300656527588,0.00407148234208,0.0106901020932
2.53125,175,Faraday dual-port,9,13.4162486915,10.5761951478,15,15,depletion,0.282093644556,0.300656527588,0.00407148234208,0.0106901020932
2.53125,180,Faraday dark-field,9,4.75769754936,3.17738158621,15,0,image quality,0.29005273797,0.309132726907,0.004187810409,0.0106901020932
2.53125,180,Faraday dual-port,9,13.6082392045,10.6427832181,15,15,depletion,0.29005273797,0.309132726907,0.004187810409,0.0106901020932
2.625,10,Faraday dark-field,9,0.313734769072,0.182489398273,300,0,image quality,0.299331911796,0.300316809537,0.000216335112957,0.00994941805882
2.625,10,Faraday dual-port,9,2.88882609762,2.19245177909,300,0,image quality,0.299331911796,0.300316809537,0.000216335112957,0.00994941805882
2.625,15,Faraday dark-field,9,0.466622832227,0.27266539554,200,0,image quality,0.299331911796,0.300809227688,0.000324502669435,0.00994941805882
2.625,15,Faraday dual-port,9,3.62085709087,2.74949715739,200,0,image quality,0.299331911796,0.300809227688,0.000324502669435,0.00994941805882
2.625,20,Faraday dark-field,9,0.616990371155,0.362148150919,150,0,image quality,0.299331911796,0.301301625364,0.000432670225914,0.00994941805882
2.625,20,Faraday dual-port,9,4.23138662928,3.21484442628,150,0,image quality,0.299331911796,0.301301625364,0.000432670225914,0.00994941805882
2.625,25,Faraday dark-field,9,0.76492988718,0.450951562487,120,0,image quality,0.299331911796,0.30179400257,0.000540837782392,0.00994941805882
2.625,25,Faraday dual-port,9,4.76562403,3.62270729826,120,0,image quality,0.299331911796,0.30179400257,0.000540837782392,0.00994941805882
2.625,30,Faraday dark-field,9,0.910528926076,0.539089129908,100,0,image quality,0.299331911796,0.302286359311,0.000649005338871,0.00994941805882
2.625,30,Faraday dual-port,9,5.246358673,3.99032304963,100,0,image quality,0.299331911796,0.302286359311,0.000649005338871,0.00994941805882
2.625,35,Faraday dark-field,9,1.05387042119,0.629880947592,85,0,image quality,0.296869308845,0.300316809537,0.000757172895349,0.00994941805882
2.625,35,Faraday dual-port,9,5.68693764422,4.33961772484,85,0,image quality,0.296869308845,0.300316809537,0.000757172895349,0.00994941805882
2.625,40,Faraday dark-field,9,1.19503300772,0.713418826979,75,0,image quality,0.299331911796,0.303271011411,0.000865340451828,0.00994941805882
2.625,40,Faraday dual-port,9,6.09595898761,4.64157927098,75,0,image quality,0.299331911796,0.303271011411,0.000865340451828,0.00994941805882
2.625,45,Faraday dark-field,9,1.33409131089,0.804643159466,66,0,image quality,0.296376726747,0.300809227688,0.000973508008306,0.00994941805882
2.625,45,Faraday dual-port,9,6.47934028277,4.95236888985,66,0,image quality,0.296376726747,0.300809227688,0.000973508008306,0.00994941805882
2.625,50,Faraday dark-field,9,1.4711162107,0.885237816709,60,0,image quality,0.299331911796,0.3042555817,0.00108167556478,0.00994941805882
2.625,50,Faraday dual-port,9,6.84135769835,5.2148252467,60,0,image quality,0.299331911796,0.3042555817,0.00108167556478,0.00994941805882
2.625,55,Faraday dark-field,9,1.60617508538,0.976243663873,54,0,image quality,0.296376726747,0.30179400257,0.00118984312126,0.00994941805882
2.625,55,Faraday dual-port,9,7.18521915938,5.49786970801,54,0,image quality,0.296376726747,0.30179400257,0.00118984312126,0.00994941805882
2.625,60,Faraday dark-field,9,1.73933203555,1.05464117885,50,0,image quality,0.299331911796,0.30524007021,0.00129801067774,0.00994941805882
2.625,60,Faraday dual-port,9,7.51340369387,5.73334023102,50,0,image quality,0.299331911796,0.30524007021,0.00129801067774,0.00994941805882
2.625,65,Faraday dark-field,9,1.87064809093,1.1407900505,46,0,image quality,0.298346932106,0.304747836175,0.00140617823422,0.00994941805882
2.625,65,Faraday dual-port,9,7.82787379813,5.98308050968,46,0,image quality,0.298346932106,0.304747836175,0.00140617823422,0.00994941805882
2.625,70,Faraday dark-field,9,2.00018140121,1.23660051457,42,0,image quality,0.293420803241,0.300316809537,0.0015143457907,0.00994941805882
2.625,70,Faraday dual-port,9,8.13021441079,6.25141050708,42,0,image quality,0.293420803241,0.300316809537,0.0015143457907,0.00994941805882
2.625,75,Faraday dark-field,9,2.12798741238,1.30441242168,40,0,image quality,0.299331911796,0.306716649716,0.00162251334718,0.00994941805882
2.625,75,Faraday dual-port,9,8.42172727046,6.43697540849,40,0,image quality,0.299331911796,0.306716649716,0.00162251334718,0.00994941805882
2.625,80,Faraday dark-field,9,2.25411902997,1.39769890711,37,0,image quality,0.295391501008,0.303271011411,0.00173068090366,0.00994941805882
2.625,80,Faraday dual-port,9,8.7034969906,6.68495840014,37,0,image quality,0.295391501008,0.303271011411,0.00173068090366,0.00994941805882
2.625,85,Faraday dark-field,9,2.37862677025,1.47549689217,35,0,image quality,0.296869308845,0.30524007021,0.00183884846013,0.00994941805882
2.625,85,Faraday dual-port,9,8.97643856173,6.88711922537,35,0,image quality,0.296869308845,0.30524007021,0.00183884846013,0.00994941805882
2.625,90,Faraday dark-field,9,2.50155890046,1.55847570271,33,0,image quality,0.296376726747,0.30524007021,0.00194701601661,0.00994941805882
2.625,90,Faraday dual-port,9,9.24133228403,7.09805357924,33,4,image quality,0.296376726747,0.30524007021,0.00194701601661,0.00994941805882
2.625,95,Faraday dark-field,9,2.62296156896,1.64753160975,31,0,image quality,0.29391350848,0.303271011411,0.00205518357309,0.00994941805882
2.625,95,Faraday dual-port,9,9.49884996819,7.31956973706,31,8,image quality,0.29391350848,0.303271011411,0.00205518357309,0.00994941805882
2.625,100,Faraday dark-field,9,2.74287892625,1.70982833677,30,0,image quality,0.299331911796,0.309177207149,0.00216335112957,0.00994941805882
2.625,100,Faraday dual-port,9,9.74957493098,7.47217752707,30,10,image quality,0.299331911796,0.309177207149,0.00216335112957,0.00994941805882
2.625,105,Faraday dark-field,9,2.86135323751,1.81046398642,28,0,image quality,0.293420803241,0.30376330678,0.00227151868605,0.00994941805882
2.625,105,Faraday dual-port,9,9.9940174912,7.7135625373,28,12,image quality,0.293420803241,0.30376330678,0.00227151868605,0.00994941805882
2.625,110,Faraday dark-field,9,2.97842498741,1.8793356982,27,0,image quality,0.296376726747,0.307208802033,0.00237968624253,0.00994941805882
2.625,110,Faraday dual-port,9,10.2326271444,7.87648775162,27,14,image quality,0.296376726747,0.307208802033,0.00237968624253,0.00994941805882
2.625,115,Faraday dark-field,9,3.09413297779,1.95074937007,26,0,image quality,0.298346932106,0.309669257413,0.00248785379901,0.00994941805882
2.625,115,Faraday dual-port,9,10.4658022463,8.04289222563,26,16,image quality,0.298346932106,0.309669257413,0.00248785379901,0.00994941805882
2.625,120,Faraday dark-field,9,3.2085144188,2.02505598218,25,0,image quality,0.299331911796,0.311145285832,0.00259602135548,0.00994941805882
2.625,120,Faraday dual-port,9,10.6938978014,8.21372647942,25,17,image quality,0.299331911796,0.311145285832,0.00259602135548,0.00994941805882
2.625,125,Faraday dark-field,9,3.32160501404,2.10267041342,24,0,image quality,0.299331911796,0.311637254529,0.00270418891196,0.00994941805882
2.625,125,Faraday dual-port,9,10.9172317898,8.3898101894,24,18,image quality,0.299331911796,0.311637254529,0.00270418891196,0.00994941805882
2.625,130,Faraday dark-field,9,3.43343904005,2.18399138662,23,0,image quality,0.298346932106,0.311145285832,0.00281235646844,0.00994941805882
2.625,130,Faraday dual-port,9,11.1360903555,8.57191700398,23,19,image quality,0.298346932106,0.311145285832,0.00281235646844,0.00994941805882
2.625,135,Faraday dark-field,9,3.54404942077,2.26949780306,22,0,image quality,0.296376726747,0.309669257413,0.00292052402492,0.00994941805882
2.625,135,Faraday dual-port,9,11.3507320954,8.76069199022,22,20,image quality,0.296376726747,0.309669257413,0.00292052402492,0.00994941805882
2.625,140,Faraday dark-field,9,3.65346779717,2.3595403248,21,0,image quality,0.293420803241,0.307208802033,0.0030286915814,0.00994941805882
2.625,140,Faraday dual-port,9,11.5613916336,8.95684760157,21,20,image quality,0.293420803241,0.307208802033,0.0030286915814,0.00994941805882
2.625,145,Faraday dark-field,9,3.7617245925,2.45444134818,20,0,image quality,0.289478421595,0.30376330678,0.00313685913788,0.00994941805882
2.625,145,Faraday dual-port,9,11.7682826204,9.1610728405,20,20,depletion,0.289478421595,0.30376330678,0.00313685913788,0.00994941805882
2.625,150,Faraday dark-field,9,3.86884907357,2.48400639249,20,0,image quality,0.299331911796,0.314096792382,0.00324502669435,0.00994941805882
2.625,150,Faraday dual-port,9,11.9716002664,9.22499351619,20,20,depletion,0.299331911796,0.314096792382,0.00324502669435,0.00994941805882
2.625,155,Faraday dark-field,9,3.97486940809,2.58556272616,19,0,image quality,0.29391350848,0.309177207149,0.00335319425083,0.00994941805882
2.625,155,Faraday dual-port,9,12.1715234955,9.43962504392,19,19,depletion,0.29391350848,0.309177207149,0.00335319425083,0.00994941805882
2.625,160,Faraday dark-field,9,4.07981271872,2.69286921016,18,0,image quality,0.287506737166,0.303271011411,0.00346136180731,0.00994941805882
2.625,160,Faraday dual-port,9,12.3682167854,9.66402481773,18,18,depletion,0.287506737166,0.303271011411,0.00346136180731,0.00994941805882
2.625,165,Faraday dark-field,9,4.18370513368,2.7229375224,18,0,image quality,0.296376726747,0.312621130784,0.00356952936379,0.00994941805882
2.625,165,Faraday dual-port,9,12.5618317492,9.72669426392,18,18,depletion,0.296376726747,0.312621130784,0.00356952936379,0.00994941805882
2.625,170,Faraday dark-field,9,4.28657183449,2.8384002608,17,0,image quality,0.288492620543,0.30524007021,0.00367769692027,0.00994941805882
2.625,170,Faraday dual-port,9,12.7525085012,9.96429344168,17,17,depletion,0.288492620543,0.30524007021,0.00367769692027,0.00994941805882
2.625,175,Faraday dark-field,9,4.38843710086,2.86810341105,17,0,image quality,0.296869308845,0.314096792382,0.00378586447675,0.00994941805882
2.625,175,Faraday dual-port,9,12.9403768413,10.02517017,17,17,depletion,0.296869308845,0.314096792382,0.00378586447675,0.00994941805882
2.625,180,Faraday dark-field,9,4.48932435294,2.99260015406,16,0,image quality,0.287506737166,0.30524007021,0.00389403203323,0.00994941805882
2.625,180,Faraday dual-port,9,13.1255572878,10.27755908,16,16,depletion,0.287506737166,0.30524007021,0.00389403203323,0.00994941805882
2.71875,10,Faraday dark-field,9,0.292871356033,0.170242559898,322,0,image quality,0.299310745368,0.300228290477,0.000201673120311,0.00928284615781
2.71875,10,Faraday dual-port,9,2.78986624767,2.11704979983,322,0,image quality,0.299310745368,0.300228290477,0.000201673120311,0.00928284615781
2.71875,15,Faraday dark-field,9,0.435832469887,0.254175942363,215,0,image quality,0.299769526811,0.301145764491,0.000302509680466,0.00928284615781
2.71875,15,Faraday dual-port,9,3.49681278471,2.65347854928,215,0,image quality,0.299769526811,0.301145764491,0.000302509680466,0.00928284615781
2.71875,20,Faraday dark-field,9,0.576585420979,0.338016966058,161,0,image quality,0.299310745368,0.301145764491,0.000403346240621,0.00928284615781
2.71875,20,Faraday dual-port,9,4.08642165573,3.10404182194,161,0,image quality,0.299310745368,0.301145764491,0.000403346240621,0.00928284615781
2.71875,25,Faraday dark-field,9,0.715206184006,0.420587856678,129,0,image quality,0.299769526811,0.302063167437,0.000504182800777,0.00928284615781
2.71875,25,Faraday dual-port,9,4.60235287947,3.49593060927,129,0,image quality,0.299769526811,0.302063167437,0.000504182800777,0.00928284615781
2.71875,30,Faraday dark-field,9,0.85176691432,0.504413560985,107,0,image quality,0.298393129134,0.301145764491,0.000605019360932,0.00928284615781
2.71875,30,Faraday dual-port,9,5.0666148346,3.85643230067,107,0,image quality,0.298393129134,0.301145764491,0.000605019360932,0.00928284615781
2.71875,35,Faraday dark-field,9,0.986336196313,0.585250828093,92,0,image quality,0.299310745367,0.302521842268,0.000705855921088,0.00928284615781
2.71875,35,Faraday dual-port,9,5.49209719663,4.17814938135,92,0,image quality,0.299310745367,0.302521842268,0.000705855921088,0.00928284615781
2.71875,40,Faraday dark-field,9,1.11897927217,0.669139829539,80,0,image quality,0.29747544175,0.301145764491,0.000806692481243,0.00928284615781
2.71875,40,Faraday dual-port,9,5.88710335301,4.49006348003,80,0,image quality,0.29747544175,0.301145764491,0.000806692481243,0.00928284615781
2.71875,45,Faraday dark-field,9,1.24975825275,0.750892429847,71,0,image quality,0.297016571368,0.301145764491,0.000907529041398,0.00928284615781
2.71875,45,Faraday dual-port,9,6.25734808894,4.77729683623,71,0,image quality,0.297016571368,0.301145764491,0.000907529041398,0.00928284615781
2.71875,50,Faraday dark-field,9,1.37873231236,0.830640226636,64,0,image quality,0.29747544175,0.302063167437,0.00100836560155,0.00928284615781
2.71875,50,Faraday dual-port,9,6.60696103107,5.0442117015,64,0,image quality,0.29747544175,0.302063167437,0.00100836560155,0.00928284615781
2.71875,55,Faraday dark-field,9,1.50595786862,0.912331468384,58,0,image quality,0.296557683188,0.301604474846,0.00110920216171,0.00928284615781
2.71875,55,Faraday dual-port,9,6.93904017168,5.30581610464,58,0,image quality,0.296557683188,0.301604474846,0.00110920216171,0.00928284615781
2.71875,60,Faraday dark-field,9,1.63148874907,0.99378097878,53,0,image quality,0.295639853419,0.301145764491,0.00121003872186,0.00928284615781
2.71875,60,Faraday dual-port,9,7.2559795855,5.55660080582,53,0,image quality,0.295639853419,0.301145764491,0.00121003872186,0.00928284615781
2.71875,65,Faraday dark-field,9,1.75537634543,1.07193913316,49,0,image quality,0.296098777206,0.302063167437,0.00131087528202,0.00928284615781
2.71875,65,Faraday dual-port,9,7.55967451707,5.78916647379,49,0,image quality,0.296098777206,0.302063167437,0.00131087528202,0.00928284615781
2.71875,70,Faraday dark-field,9,1.87766975662,1.14292502675,46,0,image quality,0.299310745368,0.305732069088,0.00141171184218,0.00928284615781
2.71875,70,Faraday dual-port,9,7.851655592,5.99448510221,46,0,image quality,0.299310745368,0.305732069088,0.00141171184218,0.00928284615781
2.71875,75,Faraday dark-field,9,1.99841592164,1.21938313851,43,0,image quality,0.299769526811,0.306649117105,0.00151254840233,0.00928284615781
2.71875,75,Faraday dual-port,9,8.13317994096,6.20941763211,43,0,image quality,0.299769526811,0.306649117105,0.00151254840233,0.00928284615781
2.71875,80,Faraday dark-field,9,2.11765974297,1.30255111082,40,0,image quality,0.29747544175,0.30481495014,0.00161338496249,0.00928284615781
2.71875,80,Faraday dual-port,9,8.40529501019,6.43673218031,40,0,image quality,0.29747544175,0.30481495014,0.00161338496249,0.00928284615781
2.71875,85,Faraday dark-field,9,2.23544420142,1.39362633025,37,0,image quality,0.292426888081,0.300228290477,0.00171422152264,0.00928284615781
2.71875,85,Faraday dual-port,9,8.66888443574,6.67894527309,37,0,image quality,0.292426888081,0.300228290477,0.00171422152264,0.00928284615781
2.71875,90,Faraday dark-field,9,2.35181046304,1.46942321557,35,0,image quality,0.2928859366,0.301145764491,0.0018150580828,0.00928284615781
2.71875,90,Faraday dual-port,9,8.92470177896,6.87603820006,35,0,image quality,0.2928859366,0.301145764491,0.0018150580828,0.00928284615781
2.71875,95,Faraday dark-field,9,2.46679797881,1.55033601124,33,0,image quality,0.291508737543,0.300228290477,0.00191589464295,0.00928284615781
2.71875,95,Faraday dual-port,9,9.17339582952,7.08182054132,33,3,image quality,0.291508737543,0.300228290477,0.00191589464295,0.00928284615781
2.71875,100,Faraday dark-field,9,2.58044457759,1.60737573585,32,0,image quality,0.29747544175,0.306649117105,0.00201673120311,0.00928284615781
2.71875,100,Faraday dual-port,9,9.41552991566,7.22497258403,32,6,image quality,0.29747544175,0.306649117105,0.00201673120311,0.00928284615781
2.71875,105,Faraday dark-field,9,2.69278655297,1.69789396632,30,0,image quality,0.2928859366,0.302521842268,0.00211756776326,0.00928284615781
2.71875,105,Faraday dual-port,9,9.65159686915,7.44725752348,30,9,image quality,0.2928859366,0.302521842268,0.00211756776326,0.00928284615781
2.71875,110,Faraday dark-field,9,2.80385874441,1.76024958984,29,0,image quality,0.296557683188,0.306649117105,0.00221840432342,0.00928284615781
2.71875,110,Faraday dual-port,9,9.88203078279,7.59827864892,29,12,image quality,0.296557683188,0.306649117105,0.00221840432342,0.00928284615781
2.71875,115,Faraday dark-field,9,2.91369461311,1.82458092989,28,0,image quality,0.299310745368,0.309858226979,0.00231924088357,0.00928284615781
2.71875,115,Faraday dual-port,9,10.1072163621,7.7518096645,28,13,image quality,0.299310745368,0.309858226979,0.00231924088357,0.00928284615781
2.71875,120,Faraday dark-field,9,3.02232631312,1.93271210875,26,0,image quality,0.290131377929,0.301145764491,0.00242007744373,0.00928284615781
2.71875,120,Faraday dual-port,9,10.3274964467,8.00470461091,26,15,image quality,0.290131377929,0.301145764491,0.00242007744373,0.00928284615781
2.71875,125,Faraday dark-field,9,3.12978475789,2.00519858947,25,0,image quality,0.290590515646,0.302063167437,0.00252091400388,0.00928284615781
2.71875,125,Faraday dual-port,9,10.5431781208,8.17187561117,25,16,image quality,0.290590515646,0.302063167437,0.00252091400388,0.00928284615781
2.71875,130,Faraday dark-field,9,3.2360996827,2.08084479698,24,0,image quality,0.290131377929,0.302063167437,0.00262175056404,0.00928284615781
2.71875,130,Faraday dual-port,9,10.7545377232,8.34401088596,24,17,image quality,0.290131377929,0.302063167437,0.00262175056404,0.00928284615781
2.71875,135,Faraday dark-field,9,3.34129970326,2.15999851815,23,0,image quality,0.288753857666,0.301145764491,0.00272258712419,0.00928284615781
2.71875,135,Faraday dual-port,9,10.9618249898,8.52178678348,23,18,image quality,0.288753857666,0.301145764491,0.00272258712419,0.00928284615781
2.71875,140,Faraday dark-field,9,3.44541237073,2.18801570677,23,0,image quality,0.299310745368,0.312149917192,0.00282342368435,0.00928284615781
2.71875,140,Faraday dual-port,9,11.1652665048,8.58495046118,23,19,image quality,0.299310745368,0.312149917192,0.00282342368435,0.00928284615781
2.71875,145,Faraday dark-field,9,3.54846422341,2.27159662481,22,0,image quality,0.296557683188,0.309858226979,0.00292426024451,0.00928284615781
2.71875,145,Faraday dual-port,9,11.3650685978,8.76937900892,22,20,image quality,0.296557683188,0.309858226979,0.00292426024451,0.00928284615781
2.71875,150,Faraday dark-field,9,3.65048083542,2.35965641642,21,0,image quality,0.2928859366,0.306649117105,0.00302509680466,0.00928284615781
2.71875,150,Faraday dual-port,9,11.5614197904,8.9610967043,21,20,image quality,0.2928859366,0.306649117105,0.00302509680466,0.00928284615781
2.71875,155,Faraday dark-field,9,3.75148686243,2.45241638723,20,0,image quality,0.288294648529,0.302521842268,0.00312593336482,0.00928284615781
2.71875,155,Faraday dual-port,9,11.7544928753,9.16073327465,20,20,depletion,0.288294648529,0.302521842268,0.00312593336482,0.00928284615781
2.71875,160,Faraday dark-field,9,3.85150608481,2.48041056921,20,0,image quality,0.29747544175,0.312149917192,0.00322676992497,0.00928284615781
2.71875,160,Faraday dual-port,9,11.9444466943,9.22104496713,20,20,depletion,0.29747544175,0.312149917192,0.00322676992497,0.00928284615781
