y_um,column_density_m2,phase_rad,theta_F_rad,pci_I_I0,dgi_I_I0,dark_I_I0,dual_S,port_H_I_I0,port_V_I_I0
-7.12890625,4.72447100961e+14,0.178347963574,-0.0881940479214,1.22135398746,0.0240548411015,0.00591633420528,-0.153360330803,0.423427273534,0.57682652732
-7.03125,4.74182415758e+14,0.179003041909,-0.0885179877574,1.22284470982,0.0242644375217,0.00596808177467,-0.15402515237,0.423096977126,0.577162021853
-6.93359375,4.75895870978e+14,0.179649868292,-0.0888378469575,1.22431770415,0.02447232131,0.00601940660265,-0.154681644978,0.422770826606,0.577493332084
-6.8359375,4.77587377705e+14,0.180288409156,-0.0891536089232,1.22577280778,0.0246784401692,0.00607029578548,-0.155329752206,0.422448849057,0.577820428001
-6.73828125,4.79256848442e+14,0.180918631472,-0.0894652573213,1.22720986476,0.0248827428578,0.00612073667881,-0.15596942056,0.422131070175,0.578143281152
-6.640625,4.80904197108e+14,0.181540502744,-0.0897727760824,1.22862872661,0.0250851793239,0.00617071693057,-0.156600599789,0.421817514122,0.578461864822
-6.54296875,4.82529339024e+14,0.182153991007,-0.0900761493993,1.23002925299,0.0252857008231,0.0062202245099,-0.157223243149,0.421508203408,0.57877615418
-6.4453125,4.84132190912e+14,0.182759064823,-0.0903753617256,1.23141131219,0.0254842600162,0.00626924773123,-0.157837307606,0.421203158795,0.579086126396
-6.34765625,4.85712670878e+14,0.183355693277,-0.0906703977743,1.23277478142,0.0256808110435,0.00631777527253,-0.158442753955,0.420902399243,0.57939176071
-6.25,4.87270698413e+14,0.183943845977,-0.0909612425162,1.23411954696,0.0258753095721,0.0063657961869,-0.15903954687,0.420605941892,0.579693038463
-6.15234375,4.88806194381e+14,0.18452349305,-0.0912478811784,1.23544550415,0.0260677128144,0.00641329990724,-0.159627654862,0.420313802084,0.579989943074
-6.0546875,4.90319081013e+14,0.185094605137,-0.0915302992435,1.23675255705,0.0262579795163,0.00646027624342,-0.160207050149,0.420025993422,0.580282459981
-5.95703125,4.91809281898e+14,0.185657153394,-0.0918084824475,1.23804061808,0.026446069916,0.00650671537207,-0.160777708445,0.419742527871,0.580570576523
-5.859375,4.93276721979e+14,0.186211109487,-0.0920824167791,1.23930960732,0.0266319456722,0.00655260781916,-0.161339608671,0.419463415893,0.580854281783
-5.76171875,4.94721327544e+14,0.186756445589,-0.0923520884782,1.2405594517,0.0268155697659,0.00659794443583,-0.161892732589,0.419188666623,0.581133566396
-5.6640625,4.96143026221e+14,0.187293134381,-0.0926174840345,1.24179008411,0.0269969063765,0.0066427163682,-0.162437064372,0.418918288065,0.581408422311
-5.56640625,4.97541746968e+14,0.187821149044,-0.0928785901866,1.24300144225,0.0271759207387,0.00668691502205,-0.162972590131,0.418652287315,0.581678842535
-5.46875,4.98917420072e+14,0.188340463262,-0.0931353939207,1.24419346752,0.0273525789815,0.00673053202356,-0.1634992974,0.418390670799,0.581944820847
-5.37109375,5.00269977138e+14,0.188851051215,-0.093387882469,1.24536610377,0.0275268479577,0.00677355917735,-0.164017174604,0.418133444524,0.582206351513
-5.2734375,5.01599351086e+14,0.189352887582,-0.0936360433095,1.24651929612,0.0276986950675,0.00681598842333,-0.164526210518,0.417880614326,0.582463428986
-5.17578125,5.02905476143e+14,0.189845947532,-0.0938798641641,1.24765298972,0.0278680880832,0.00685781179359,-0.165026393749,0.417632186113,0.582716047618
-5.078125,5.0418828784e+14,0.190330206729,-0.0941193329977,1.24876712863,0.0280349949804,0.0068990213711,-0.165517712235,0.417388166094,0.58296420139
-4.98046875,5.05447723001e+14,0.190805641324,-0.0943544380175,1.24986165477,0.0281993837825,0.00693960925145,-0.166000152805,0.417148560989,0.58320788366
-4.8828125,5.06683719745e+14,0.191272227957,-0.0945851676713,1.25093650707,0.0283612224224,0.00697956750899,-0.166473700779,0.416913378204,0.583447086951
