detuning_ghz,fluence_mw_us,mode,minimum_snr,initial_snr,final_depletion_accepted_snr,depletion_limited_frames,usable_frames,stopping_reason,post_sequence_loss,next_pulse_loss,n_gamma,reabsorption_fraction,kappa_F,numerical_aperture,read_noise_electrons_per_pixel_per_port
2.625,295,Faraday dual-port,8,8.71672209214,6.8981025619,10,4,image quality,0.294406193184,0.323438398635,0.00638188583223,0.00994941805882,-0.494505494505,0.13,0.7
2.625,300,Faraday dark-field,8,3.91011929195,2.82533561314,10,0,image quality,0.299331911796,0.328843348919,0.00649005338871,0.00994941805882,-0.494505494505,0.13,0.7
2.625,300,Faraday dual-port,8,8.79038141107,6.92431723072,10,4,image quality,0.299331911796,0.328843348919,0.00649005338871,0.00994941805882,-0.494505494505,0.13,0.7
2.71875,90,Faraday dark-field,8,1.50536275154,0.986887472264,35,0,image quality,0.2928859366,0.301145764491,0.0018150580828,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,90,Faraday dual-port,8,4.64184509979,3.59935880802,35,0,image quality,0.2928859366,0.301145764491,0.0018150580828,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,95,Faraday dark-field,8,1.57387685807,1.03815802576,33,0,image quality,0.291508737543,0.300228290477,0.00191589464295,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,95,Faraday dual-port,8,4.76959781474,3.70565584355,33,0,image quality,0.291508737543,0.300228290477,0.00191589464295,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,100,Faraday dark-field,8,1.6412453782,1.07477043887,32,0,image quality,0.29747544175,0.306649117105,0.00201673120311,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,100,Faraday dual-port,8,4.89401705344,3.77998027886,32,0,image quality,0.29747544175,0.306649117105,0.00201673120311,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,105,Faraday dark-field,8,1.70751372048,1.13135772604,30,0,image quality,0.2928859366,0.302521842268,0.00211756776326,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,105,Faraday dual-port,8,5.01535087799,3.89468714032,30,0,image quality,0.2928859366,0.302521842268,0.00211756776326,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,110,Faraday dark-field,8,1.77272462403,1.17080463628,29,0,image quality,0.296557683188,0.306649117105,0.00221840432342,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,110,Faraday dual-port,8,5.13381803198,3.9730221627,29,0,image quality,0.296557683188,0.306649117105,0.00221840432342,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,115,Faraday dark-field,8,1.83691836254,1.21126761153,28,0,image quality,0.299310745368,0.309858226979,0.00231924088357,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,115,Faraday dual-port,8,5.2496125737,4.05262989167,28,0,image quality,0.299310745368,0.309858226979,0.00231924088357,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,120,Faraday dark-field,8,1.9001329292,1.27754538425,26,0,image quality,0.290131377929,0.301145764491,0.00242007744373,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,120,Faraday dual-port,8,5.36290760839,4.18289263446,26,0,image quality,0.290131377929,0.301145764491,0.00242007744373,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,125,Faraday dark-field,8,1.96240420478,1.32241586184,25,0,image quality,0.290590515646,0.302063167437,0.00252091400388,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,125,Faraday dual-port,8,5.47385832499,4.26943055219,25,0,image quality,0.290590515646,0.302063167437,0.00252091400388,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,130,Faraday dark-field,8,2.02376611058,1.36895471036,24,0,image quality,0.290131377929,0.302063167437,0.00262175056404,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,130,Faraday dual-port,8,5.58260448938,4.35848529933,24,0,image quality,0.290131377929,0.302063167437,0.00262175056404,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,135,Faraday dark-field,8,2.08425074788,1.41734836533,23,0,image quality,0.288753857666,0.301145764491,0.00272258712419,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,135,Faraday dual-port,8,5.68927250852,4.45039931493,23,0,image quality,0.288753857666,0.301145764491,0.00272258712419,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,140,Faraday dark-field,8,2.14388852529,1.43569972999,23,0,image quality,0.299310745368,0.312149917192,0.00282342368435,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,140,Faraday dual-port,8,5.79397715248,4.4839141207,23,0,image quality,0.299310745368,0.312149917192,0.00282342368435,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,145,Faraday dark-field,8,2.20270827525,1.48637922426,22,0,image quality,0.296557683188,0.309858226979,0.00292426024451,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,145,Faraday dual-port,8,5.89682300111,4.57919707807,22,0,image quality,0.296557683188,0.309858226979,0.00292426024451,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,150,Faraday dark-field,8,2.26073736064,1.53942584833,21,0,image quality,0.2928859366,0.306649117105,0.00302509680466,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,150,Faraday dual-port,8,5.99790566747,4.67817028445,21,0,image quality,0.2928859366,0.306649117105,0.00302509680466,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,155,Faraday dark-field,8,2.3180017727,1.59494812512,20,0,image quality,0.288294648529,0.302521842268,0.00312593336482,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,155,Faraday dual-port,8,6.09731283855,4.78115699039,20,0,image quality,0.288294648529,0.302521842268,0.00312593336482,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,160,Faraday dark-field,8,2.37452622089,1.61297686785,20,0,image quality,0.29747544175,0.312149917192,0.00322676992497,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,160,Faraday dual-port,8,6.19512516576,4.8131942458,20,0,image quality,0.29747544175,0.312149917192,0.00322676992497,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,165,Faraday dark-field,8,2.43033421558,1.67188520847,19,0,image quality,0.291508737543,0.306649117105,0.00332760648513,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,165,Faraday dual-port,8,6.2914170307,4.92142319079,19,0,image quality,0.291508737543,0.306649117105,0.00332760648513,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,170,Faraday dark-field,8,2.48544814421,1.73366057183,18,0,image quality,0.284620332039,0.300228290477,0.00342844304528,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,170,Faraday dual-port,8,6.38625720704,5.03437186,18,0,image quality,0.284620332039,0.300228290477,0.00342844304528,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,175,Faraday dark-field,8,2.53988934155,1.75196232464,18,0,image quality,0.2928859366,0.308941427004,0.00352927960544,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,175,Faraday dual-port,8,6.47970943512,5.06625480894,18,0,image quality,0.2928859366,0.308941427004,0.00352927960544,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,180,Faraday dark-field,8,2.59367815454,1.81778756061,17,0,image quality,0.284620332039,0.301145764491,0.00363011616559,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,180,Faraday dual-port,8,6.57183292313,5.18562823163,17,0,image quality,0.284620332039,0.301145764491,0.00363011616559,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,185,Faraday dark-field,8,2.64683400227,1.83587762707,17,0,image quality,0.292426888081,0.309399835844,0.00373095272575,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,185,Faraday dual-port,8,6.66268278573,5.2169006661,17,0,image quality,0.292426888081,0.309399835844,0.00373095272575,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,190,Faraday dark-field,8,2.69937543146,1.9061649896,16,0,image quality,0.282782744505,0.300228290477,0.0038317892859,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,190,Faraday dual-port,8,6.7523104297,5.34334252015,16,0,image quality,0.282782744505,0.300228290477,0.0038317892859,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,195,Faraday dark-field,8,2.75132016793,1.9242631569,16,0,image quality,0.290131377929,0.308024556194,0.00393262584606,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,195,Faraday dual-port,8,6.84076389401,5.3745148415,16,0,image quality,0.290131377929,0.308024556194,0.00393262584606,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,200,Faraday dark-field,8,2.80268516428,1.94133865156,16,0,image quality,0.29747544175,0.315815702099,0.00403346240621,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,200,Faraday dual-port,8,6.92808815086,5.40368211175,16,0,image quality,0.29747544175,0.315815702099,0.00403346240621,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,205,Faraday dark-field,8,2.85348664425,2.01776969955,15,0,image quality,0.285998334815,0.30481495014,0.00413429896637,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,205,Faraday dual-port,8,7.01432537295,5.54008443697,15,0,image quality,0.285998334815,0.30481495014,0.00413429896637,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,210,Faraday dark-field,8,2.90374014386,2.03519374344,15,0,image quality,0.2928859366,0.312149917192,0.00423513552653,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,210,Faraday dual-port,8,7.09951517157,5.56972030204,15,0,image quality,0.2928859366,0.312149917192,0.00423513552653,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,215,Faraday dark-field,8,2.95346054979,2.0516515498,15,0,image quality,0.299769526811,0.319480356921,0.00433597208668,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,215,Faraday dual-port,8,7.18369480919,5.59759606927,15,0,image quality,0.299769526811,0.319480356921,0.00433597208668,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,220,Faraday dark-field,8,3.00266213507,2.13492913498,14,0,image quality,0.286457633306,0.306649117105,0.00443680864684,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,220,Faraday dual-port,8,7.26689939,5.74506401793,14,0,image quality,0.286457633306,0.306649117105,0.00443680864684,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,225,Faraday dark-field,8,3.05135859241,2.15201758734,14,0,image quality,0.2928859366,0.313524719074,0.00453764520699,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,225,Faraday dual-port,8,7.34916203094,5.77394290327,14,0,image quality,0.2928859366,0.313524719074,0.00453764520699,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,230,Faraday dark-field,8,3.09956306524,2.16827018081,14,0,image quality,0.299310745368,0.320396344255,0.00463848176715,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,230,Faraday dual-port,8,7.4305140157,5.80119638824,14,0,image quality,0.299310745368,0.320396344255,0.00463848176715,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,235,Faraday dark-field,8,3.14728817677,2.25900173236,13,0,image quality,0.284160962002,0.305732069088,0.0047393183273,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,235,Faraday dual-port,8,7.51098493377,5.96073728413,13,0,image quality,0.284160962002,0.305732069088,0.0047393183273,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,240,Faraday dark-field,8,3.19454605714,2.27610890698,13,0,image quality,0.290131377929,0.312149917192,0.00484015488746,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,240,Faraday dual-port,8,7.59060280615,5.98950766569,13,0,image quality,0.290131377929,0.312149917192,0.00484015488746,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,245,Faraday dark-field,8,3.2413483688,2.29246796989,13,0,image quality,0.296098777206,0.318564299066,0.00494099144761,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,245,Faraday dual-port,8,7.66939419932,6.01680245099,13,0,image quality,0.296098777206,0.318564299066,0.00494099144761,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,250,Faraday dark-field,8,3.28770633033,2.39116225555,12,0,image quality,0.27910670974,0.302063167437,0.00504182800777,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,250,Faraday dual-port,8,7.74738432884,6.18934502636,12,0,image quality,0.27910670974,0.302063167437,0.00504182800777,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,255,Faraday dark-field,8,3.33363073873,2.4087071202,12,0,image quality,0.284620332039,0.308024556194,0.00514266456792,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,255,Faraday dual-port,8,7.82459715355,6.21849222162,12,0,image quality,0.284620332039,0.308024556194,0.00514266456792,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,260,Faraday dark-field,8,3.37913199033,2.42546854311,12,0,image quality,0.290131377929,0.313982951015,0.00524350112808,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,260,Faraday dual-port,8,7.9010554616,6.24641496887,12,0,image quality,0.290131377929,0.313982951015,0.00524350112808,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,265,Faraday dark-field,8,3.42422010047,2.44150125154,12,0,image quality,0.295639853419,0.319938359401,0.00534433768823,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,265,Faraday dual-port,8,7.976780949,6.2730946265,12,0,image quality,0.295639853419,0.319938359401,0.00534433768823,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,270,Faraday dark-field,8,3.46890472193,2.5508168614,11,0,image quality,0.276348930553,0.301145764491,0.00544517424839,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,270,Faraday dual-port,8,8.05179429148,6.4628635981,11,1,image quality,0.276348930553,0.301145764491,0.00544517424839,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,275,Faraday dark-field,8,3.51319516228,2.56828654325,11,0,image quality,0.281404365856,0.306649117105,0.00554601080855,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,275,Faraday dual-port,8,8.12611521046,6.49191113486,11,1,image quality,0.281404365856,0.306649117105,0.00554601080855,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,280,Faraday dark-field,8,3.55710040024,2.58518116721,11,0,image quality,0.286457633306,0.312149917192,0.0056468473687,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,280,Faraday dual-port,8,8.19976253357,6.5197489762,11,2,image quality,0.286457633306,0.312149917192,0.0056468473687,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,285,Faraday dark-field,8,3.60062910105,2.6013885937,11,0,image quality,0.291508737543,0.317648170662,0.00574768392886,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,285,Faraday dual-port,8,8.2727542504,6.54652348301,11,2,image quality,0.291508737543,0.317648170662,0.00574768392886,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,290,Faraday dark-field,8,3.64378963094,2.61691644033,11,0,image quality,0.296557683188,0.323143883398,0.00584852048901,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,290,Faraday dual-port,8,8.34510756377,6.57225593743,11,2,image quality,0.296557683188,0.323143883398,0.00584852048901,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,295,Faraday dark-field,8,3.68659007083,2.73987922858,10,0,image quality,0.274510052049,0.301604474846,0.00594935704917,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,295,Faraday dual-port,8,8.41683893709,6.78437637223,10,3,image quality,0.274510052049,0.301604474846,0.00594935704917,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,300,Faraday dark-field,8,3.72903822919,2.75718122624,10,0,image quality,0.27910670974,0.306649117105,0.00605019360932,0.00928284615781,-0.494505494505,0.13,0.7
2.71875,300,Faraday dual-port,8,8.48796413809,6.81296022696,10,3,image quality,0.27910670974,0.306649117105,0.00605019360932,0.00928284615781,-0.494505494505,0.13,0.7
2.8125,90,Faraday dark-field,8,1.4230377326,0.921924618638,38,0,image quality,0.296915622557,0.304626937184,0.00169607423856,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,90,Faraday dual-port,8,4.48745039238,3.46249958257,38,0,image quality,0.296915622557,0.304626937184,0.00169607423856,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,95,Faraday dark-field,8,1.48842154822,0.967719344667,36,0,image quality,0.296915622557,0.30505519641,0.00179030058515,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,95,Faraday dual-port,8,4.61095385362,3.55943558371,36,0,image quality,0.296915622557,0.30505519641,0.00179030058515,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,100,Faraday dark-field,8,1.55275206916,1.01621318275,34,0,image quality,0.295201314639,0.30377037231,0.00188452693174,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,100,Faraday dual-port,8,4.7312347154,3.66070772777,34,0,image quality,0.295201314639,0.30377037231,0.00188452693174,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,105,Faraday dark-field,8,1.61606940137,1.06781170205,32,0,image quality,0.291771952967,0.300771907538,0.00197875327832,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,105,Faraday dual-port,8,4.84853278884,3.76695485081,32,0,image quality,0.291771952967,0.300771907538,0.00197875327832,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,110,Faraday dark-field,8,1.67841138678,1.10405145951,31,0,image quality,0.296058499656,0.305483440166,0.00207297962491,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,110,Faraday dual-port,8,4.96305954177,3.84007798156,31,0,image quality,0.296058499656,0.305483440166,0.00207297962491,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,115,Faraday dark-field,8,1.73981376942,1.14106789176,30,0,image quality,0.299486618794,0.309336938283,0.0021672059715,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,115,Faraday dual-port,8,5.07500257777,3.91404618059,30,0,image quality,0.299486618794,0.309336938283,0.0021672059715,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,120,Faraday dark-field,8,1.80031034675,1.20087688307,28,0,image quality,0.291771952967,0.302057056801,0.00226143231808,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,120,Faraday dual-port,8,5.18452924433,4.03350932905,28,0,image quality,0.291771952967,0.302057056801,0.00226143231808,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,125,Faraday dark-field,8,1.85993310759,1.24155831923,27,0,image quality,0.293058080194,0.30377037231,0.00235565866467,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,125,Faraday dual-port,8,5.29178956855,4.11320740047,27,0,image quality,0.293058080194,0.30377037231,0.00235565866467,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,130,Faraday dark-field,8,1.91871235826,1.28360958087,26,0,image quality,0.293486758169,0.304626937184,0.00244988501126,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,130,Faraday dual-port,8,5.39691866746,4.19492223741,26,0,image quality,0.293486758169,0.304626937184,0.00244988501126,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,135,Faraday dark-field,8,1.97667683784,1.32720545146,25,0,image quality,0.293058080194,0.304626937184,0.00254411135785,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,135,Faraday dual-port,8,5.50003874353,4.27897236934,25,0,image quality,0.293058080194,0.304626937184,0.00254411135785,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,140,Faraday dark-field,8,2.03385382393,1.37251123196,24,0,image quality,0.291771952967,0.30377037231,0.00263833770443,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,140,Faraday dual-port,8,5.60126074938,4.36566005917,24,0,image quality,0.291771952967,0.30377037231,0.00263833770443,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,145,Faraday dark-field,8,2.09026922958,1.41968248772,23,0,image quality,0.289628096409,0.302057056801,0.00273256405102,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,145,Faraday dual-port,8,5.70068578638,4.45527322128,23,0,image quality,0.289628096409,0.302057056801,0.00273256405102,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,150,Faraday dark-field,8,2.14594769245,1.4367467249,23,0,image quality,0.299486618794,0.312333238625,0.00282679039761,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,150,Faraday dual-port,8,5.79840628732,4.48641238238,23,0,image quality,0.299486618794,0.312333238625,0.00282679039761,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,155,Faraday dark-field,8,2.20091265681,1.48627627065,22,0,image quality,0.296058499656,0.309336938283,0.00292101674419,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,155,Faraday dual-port,8,5.89450702261,4.57960008307,22,0,image quality,0.296058499656,0.309336938283,0.00292101674419,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,160,Faraday dark-field,8,2.2551864491,1.53810973185,21,0,image quality,0.291771952967,0.305483440166,0.00301524309078,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,160,Faraday dual-port,8,5.98906596105,4.67640686949,21,0,image quality,0.291771952967,0.305483440166,0.00301524309078,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,165,Faraday dark-field,8,2.30879034764,1.59232667634,20,0,image quality,0.286626043162,0.300771907538,0.00310946943737,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,165,Faraday dual-port,8,6.08215501018,4.77711940444,20,0,image quality,0.286626043162,0.300771907538,0.00310946943737,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,170,Faraday dark-field,8,2.36174464703,1.60948371886,20,0,image quality,0.295201314639,0.309765027493,0.00320369578395,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,170,Faraday dual-port,8,6.17384065615,4.80755769827,20,0,image quality,0.295201314639,0.309765027493,0.00320369578395,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,175,Faraday dark-field,8,2.41406871768,1.66699331362,19,0,image quality,0.288770444808,0.30377037231,0.00329792213054,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,175,Faraday dual-port,8,6.26418451922,4.91342878799,19,0,image quality,0.288770444808,0.30377037231,0.00329792213054,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,180,Faraday dark-field,8,2.46578106096,1.68367132795,19,0,image quality,0.296915622557,0.312333238625,0.00339214847713,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,180,Faraday dual-port,8,6.35324383818,4.94275688264,19,0,image quality,0.296915622557,0.312333238625,0.00339214847713,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,185,Faraday dark-field,8,2.51689936029,1.74484012208,18,0,image quality,0.289199278396,0.30505519641,0.00348637482371,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,185,Faraday dual-port,8,6.44107189452,5.0544570824,18,0,image quality,0.289199278396,0.30505519641,0.00348637482371,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,190,Faraday dark-field,8,2.5674405286,1.76130249353,18,0,image quality,0.296915622557,0.313189185591,0.0035806011703,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,190,Faraday dual-port,8,6.52771838513,5.08312156657,18,0,image quality,0.296915622557,0.313189185591,0.0035806011703,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,195,Faraday dark-field,8,2.61742075232,1.82645829065,17,0,image quality,0.2879127309,0.304626937184,0.00367482751689,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,195,Faraday dual-port,8,6.61322975114,5.20127689131,17,0,image quality,0.2879127309,0.304626937184,0.00367482751689,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,200,Faraday dark-field,8,2.66685553239,1.84295181302,17,0,image quality,0.295201314639,0.312333238625,0.00376905386347,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,200,Faraday dual-port,8,6.69764946889,5.22968586704,17,0,image quality,0.295201314639,0.312333238625,0.00376905386347,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,205,Faraday dark-field,8,2.7157597224,1.91246041766,16,0,image quality,0.284910241224,0.302485408905,0.00386328021006,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,205,Faraday dual-port,8,6.78101830837,5.35480474364,16,0,image quality,0.284910241224,0.302485408905,0.00386328021006,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,210,Faraday dark-field,8,2.76414756405,1.92913762818,16,0,image quality,0.291771952967,0.309765027493,0.00395750655665,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,210,Faraday dual-port,8,6.86337456331,5.38341451437,16,0,image quality,0.291771952967,0.309765027493,0.00395750655665,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,215,Faraday dark-field,8,2.81203272037,1.94488595712,16,0,image quality,0.298629682104,0.317040184118,0.00405173290324,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,215,Faraday dual-port,8,6.94475425679,5.41032710602,16,0,image quality,0.298629682104,0.317040184118,0.00405173290324,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,220,Faraday dark-field,8,2.85942830657,2.02038938452,15,0,image quality,0.286626043162,0.305483440166,0.00414595924982,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,220,Faraday dual-port,8,7.02519132537,5.545143739,15,0,image quality,0.286626043162,0.305483440166,0.00414595924982,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,225,Faraday dark-field,8,2.90634691901,2.03662180995,15,0,image quality,0.293058080194,0.312333238625,0.00424018559641,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,225,Faraday dual-port,8,7.10471778446,5.57271650772,15,0,image quality,0.293058080194,0.312333238625,0.00424018559641,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,230,Faraday dark-field,8,2.95280066217,2.05200490077,15,0,image quality,0.299486618794,0.319179088891,0.004334411943,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,230,Faraday dual-port,8,7.18336387723,5.59876165976,15,0,image quality,0.299486618794,0.319179088891,0.004334411943,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,235,Faraday dark-field,8,2.99880117397,2.13408956506,14,0,image quality,0.285768173386,0.305911668455,0.00442863828958,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,235,Faraday dual-port,8,7.26115820896,5.74420726285,14,0,image quality,0.285768173386,0.305911668455,0.00442863828958,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,240,Faraday dark-field,8,3.04435964948,2.15015212695,14,0,image quality,0.291771952967,0.312333238625,0.00452286463617,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,240,Faraday dual-port,8,7.33812786862,5.77140610632,14,0,image quality,0.291771952967,0.312333238625,0.00452286463617,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,245,Faraday dark-field,8,3.0894868631,2.16551865347,14,0,image quality,0.297772683366,0.318751338704,0.00461709098276,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,245,Faraday dual-port,8,7.41429853907,5.79714540942,14,0,image quality,0.297772683366,0.318751338704,0.00461709098276,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,250,Faraday dark-field,8,3.13419318946,2.25468894382,13,0,image quality,0.282336070191,0.30377037231,0.00471131732934,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,250,Faraday dual-port,8,7.48969459713,5.95407578307,13,0,image quality,0.282336070191,0.30377037231,0.00471131732934,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,255,Faraday dark-field,8,3.17848862291,2.27094788941,13,0,image quality,0.2879127309,0.309765027493,0.00480554367593,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,255,Faraday dual-port,8,7.56433920475,5.98138069998,13,0,image quality,0.2879127309,0.309765027493,0.00480554367593,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,260,Faraday dark-field,8,3.22238279601,2.28648437739,13,0,image quality,0.293486758169,0.315756656571,0.00489977002252,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,260,Faraday dual-port,8,7.63825439212,6.00745431238,13,0,image quality,0.293486758169,0.315756656571,0.00489977002252,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,265,Faraday dark-field,8,3.26588499675,2.30140409556,13,0,image quality,0.299058158203,0.321745267166,0.0049939963691,0.00868085368957,-0.494505494505,0.13,0.7
2.8125,265,Faraday dual-port,8,7.71146113359,6.03222612959,13,0,image quality,0.299058158203,0.321745267166,0.0049939963691,0.00868085368957,-0.494505494505,0.13,0.7
