y_um,column_density_m2,phase_rad,theta_F_rad,pci_I_I0,dgi_I_I0,dark_I_I0,dual_S,port_H_I_I0,port_V_I_I0
10.83984375,3.91338078536e+14,0.147729447877,0.147729447877,1.06993068464,0.0071424508866,0.00711705550843,0.16835626237,0.582554366398,0.414666062269
10.9375,3.88835897582e+14,0.146784878894,0.146784878894,1.06850242519,0.0070271951131,0.0070010625969,0.166986111099,0.581887836821,0.415361112908
11.03515625,3.86316703602e+14,0.145833887523,0.145833887523,1.0670677202,0.00691230646763,0.00688542742225,0.165608635756,0.581217701571,0.416059915876
11.1328125,3.83780653975e+14,0.144876533175,0.144876533175,1.06562674942,0.0067978127978,0.00677017804531,0.164223993645,0.580544036616,0.416762392018
11.23046875,3.8122790809e+14,0.143912876018,0.143912876018,1.06417969331,0.00668374165998,0.00665534224399,0.162832343281,0.579866918448,0.417468461495
11.328125,3.78658627375e+14,0.142942976991,0.142942976991,1.06272673277,0.00657012028994,0.00654094748375,0.161433844148,0.579186423947,0.418178043888
11.42578125,3.76072975312e+14,0.141966897809,0.141966897809,1.06126804893,0.00645697557531,0.00642702088995,0.160028656458,0.578502630255,0.418891058313
11.5234375,3.73471117465e+14,0.140984700971,0.140984700971,1.05980382285,0.00634433403003,0.0063135892222,0.158616940929,0.57781561465,0.419607423523
11.62109375,3.70853221502e+14,0.139996449773,0.139996449773,1.05833423533,0.0062322217713,0.00620067885109,0.157198858566,0.57712545443,0.420327058002
11.71875,3.6821945722e+14,0.139002208311,0.139002208311,1.05685946671,0.00612066449916,0.00608831573771,0.155774570476,0.576432226816,0.42104988006
11.81640625,3.65569996571e+14,0.138002041498,0.138002041498,1.05537969666,0.006009687479,0.00597652541591,0.1543442377,0.575736008857,0.421775807903
11.9140625,3.62905013685e+14,0.136996015067,0.136996015067,1.05389510407,0.00589931552712,0.00586533297777,0.152908021074,0.575036877364,0.422504759702
12.01171875,3.602246849e+14,0.135984195586,0.135984195586,1.05240586692,0.00578957299955,0.00575476306216,0.151466081121,0.574334908851,0.423236653642
12.109375,3.57529188788e+14,0.134966650465,0.134966650465,1.05091216222,0.00568048378404,0.00564483984667,0.150018577984,0.573630179501,0.423971407956
