detuning_hz,detuning_ghz,dimensionless_delta,scalar_phase_rad,abs_scalar_phase_rad,faraday_rotation_rad,residual_optical_depth,scattered_photons_per_atom,reabsorption_fraction,destructiveness_metric,signal_per_scattered_photon,signal_to_destruction,two_level_dispersive_response_abs,two_level_absorptive_response,normalised_abs_scalar_phase,normalised_scattered_photons_per_atom,normalised_residual_optical_depth,normalised_signal_per_scattered_photon,normalised_signal_to_destruction
1435722686.75,1.43572268675,97.3371313052,0.212025475257,0.212025475257,0.212025475257,0.00435651785529,0.0101237015038,0.0323177062709,0.0104508763154,20.9434736077,20.2878178689,0.0102724875025,0.000105535137155,0.348522953721,0.121377842257,0.121375442813,0.287145256856,0.278925550968
1454310551.82,1.45431055182,98.5973255468,0.209316091798,0.209316091798,0.209316091798,0.00424587767746,0.00986659590003,0.0315294550806,0.0101776842923,21.2146209208,20.5661804579,0.0101412197495,0.000102854917142,0.344069326983,0.118295281654,0.118292934942,0.290862819011,0.282752598263
1473139068.32,1.47313906832,99.8738351401,0.206641316332,0.206641316332,0.206641316332,0.00413804708796,0.00961601918225,0.0307596371082,0.00991180444272,21.4892787146,20.8480017464,0.0100116287298,0.000100242758434,0.339672588125,0.11529099895,0.115288704044,0.29462851157,0.286627197231
1492211351.9,1.4922113519,101.166871315,0.20400070733,0.20400070733,0.20400070733,0.00403295475444,0.00937180559097,0.0300078603896,0.00965303342475,21.7674924378,21.1333265259,0.00988369305159,9.76969330289e-05,0.335332011372,0.112363006778,0.112360762752,0.298442957661,0.290549963683
1511530558.53,1.51153055853,102.476648036,0.201393828877,0.201393828877,0.201393828877,0.00393053115489,0.00913379357342,0.0292737393391,0.00940117386567,22.0493081279,21.4222002225,0.00975739159513,9.52157567811e-05,0.331046880175,0.109509368204,0.109507174138,0.302306788477,0.294521522158
1531099885.06,1.53109988506,103.803382038,0.198820250599,0.198820250599,0.198820250599,0.00383070853175,0.00890182567687,0.0285568947491,0.0091560341758,22.3347724181,21.7146689037,0.00963270350909,9.27975882863e-05,0.326816487095,0.106728195454,0.106726050431,0.306220643383,0.29854250601
1550922569.71,1.55092256971,105.147292862,0.196279547594,0.196279547594,0.196279547594,0.00373342084712,0.00867574844466,0.0278569537832,0.00891742836812,22.6239325455,22.0107792843,0.0095096082073,9.04408277997e-05,0.32264013369,0.104017648662,0.104015551773,0.310185170023,0.302613557494
1571001892.63,1.57100189263,106.50860289,0.193771300366,0.193771300366,0.193771300366,0.00363860373919,0.00845541231486,0.0271735499629,0.00868517588385,22.9168363588,22.3105787329,0.00938808536542,8.81439161784e-05,0.318517130397,0.101375934661,0.101373885,0.314201024426,0.306735327856
1591341176.44,1.59134117644,107.887537386,0.191295094753,0.191295094753,0.191295094753,0.0035461944797,0.00824067152147,0.0265063231475,0.00845910142378,23.2135323261,22.6141152788,0.0092681149176,8.59053338522e-05,0.314446796427,0.0988013057925,0.0987993024637,0.318268871114,0.31090847742
1611943786.77,1.61194378677,109.284324527,0.188850521861,0.188850521861,0.188850521861,0.00345613193253,0.00803138399821,0.0258549195095,0.00823903478503,23.5140695431,22.9214376184,0.00914967705324,8.37235998198e-05,0.310428459651,0.0962920587571,0.0962901008704,0.322389383211,0.315133675687
