detuning_hz,detuning_ghz,dimensionless_delta,scalar_phase_rad,abs_scalar_phase_rad,faraday_rotation_rad,residual_optical_depth,scattered_photons_per_atom,reabsorption_fraction,destructiveness_metric,signal_per_scattered_photon,signal_to_destruction,two_level_dispersive_response_abs,two_level_absorptive_response,normalised_abs_scalar_phase,normalised_scattered_photons_per_atom,normalised_residual_optical_depth,normalised_signal_per_scattered_photon,normalised_signal_to_destruction
1278766449.66,1.27876644966,86.6960304852,0.238043010144,0.238043010144,-0.117713576445,0.00549143966134,0.027345132191,0.0403092696967,0.0284473944994,8.70513290924,8.36783172352,0.0115330190573,0.000133028225084,0.391290022613,0.152995941237,0.152995108184,0.255753525017,0.246523990519
1295322250.05,1.29532225005,87.8184576302,0.235001323763,0.235001323763,-0.116209445817,0.00535198021247,0.0266506816199,0.0393364389172,0.0276990245295,8.81783539779,8.48410107412,0.0113856514577,0.000129649868205,0.38629016342,0.149110492155,0.149109676533,0.259064681667,0.249949392132
1312092393.35,1.31209239335,88.9554164981,0.231998483796,0.231998483796,-0.114724524954,0.00521606199891,0.0259738649076,0.0383858520696,0.0269708938436,8.931997014,8.6018092371,0.01124016594,0.000126357296526,0.381354159134,0.145323704465,0.145322906019,0.262418706939,0.253417182477
1329079654.59,1.32907965459,90.1070952268,0.229033994876,0.229033994876,-0.113258568895,0.005083595122,0.0253142343983,0.03745706115,0.0262624312241,9.04763664873,8.72097457094,0.011096538504,0.000123148332283,0.376481195479,0.141633073536,0.141632292007,0.265816155837,0.25692790241
1346286844.75,1.34628684475,91.2736843897,0.226107367924,0.226107367924,-0.111811335786,0.00495449196415,0.0246713537949,0.0365496241442,0.0255730825032,9.16477343739,8.84161570649,0.0109547454541,0.000120020852969,0.37167046852,0.138036158285,0.138035393412,0.269257590554,0.260482100814
1363716811.16,1.36371681116,92.4553770279,0.223218120069,0.223218120069,-0.110382586848,0.004828667131,0.024044797871,0.035663105112,0.0249023100248,9.28342676313,8.96375154943,0.0108147633956,0.000116972789937,0.366921184525,0.134530579571,0.134529831092,0.272743580559,0.264080334667
1381372438.05,1.38137243805,93.6523686813,0.220365774576,0.220365774576,-0.108972086329,0.00470603739508,0.0234341521901,0.0347970742598,0.0242495921241,9.40361626008,9.08740128282,0.010676569231,0.000114002127029,0.362232559843,0.131114018625,0.131113286275,0.276274702695,0.26772316912
1399256646.97,1.39925664697,94.8648574216,0.217549860761,0.217549860761,-0.107579601475,0.00458652164087,0.0228390128324,0.0339511080024,0.0236144226237,9.52536181654,9.21258436963,0.010540140156,0.000111106899251,0.357603820778,0.127784215516,0.127783499029,0.279851541274,0.271411177571
1417372397.3,1.4173723973,96.0930438851,0.214769913921,0.214769913921,-0.106204902489,0.00447004081124,0.0222589861278,0.0331247890143,0.022996310347,9.64868357831,9.33932055537,0.010405453656,0.00010828519147,0.353034203459,0.12453896766,0.124538266771,0.28347468817,0.275144941739
1435722686.75,1.43572268675,97.3371313052,0.212025475257,0.212025475257,-0.10484776249,0.00435651785529,0.0216936883964,0.0323177062709,0.0223947786459,9.773601952,9.46762987075,0.0102724875025,0.000105535137155,0.348522953721,0.12137612837,0.121375442813,0.287144742923,0.278925051747
1454310551.82,1.45431055182,98.5973255468,0.209316091798,0.209316091798,-0.103507957483,0.00424587767746,0.0211427456948,0.0315294550806,0.0218093649454,9.90013760842,9.59753263434,0.0101412197495,0.000102854917142,0.344069326983,0.118293605432,0.118292934942,0.290862312834,0.2827521062
